datetime,location,name,rating,review
2008-12-29 20:04:31,"Soth Windsor, CT",Michael,,"After multiple attempts to prevent my private loan with Sallie Mae from going into Default (which still hasn't happened, but is late).  I have my federal loans with Sallie Mae currently in economic forbearance, have paid on a smaller private loan with them.  Have paid on a private loan with Citibank (with whom has been willing to work with me).  And another smaller loan with the University I graduated from for $1500.  You would think that a company would like it if you did everything you could to keep debt from being late or going into default.  But the person at Sallie Mae's collections department told me that in order for them to help me in doing any kind of adjustment to payment arrangements, my account would have to first either be late or go into default.  This seems a little shady to me and inconsistent with the general practices of a loan agency or company.  I have tried multiple times over the last year and a half to work out some kind of payment arrangement, temporarily until I can obtain a better paying job.  As it is, the private loans I have with Sallie Mae have no cosigners and was approved under my own credit.  The fluctuating interest rates have been between 13% to 9% just in the last year.  The payments that Sallie Mae stated that are due monthly of $850 on my private loans exceed more than half of my monthly income which is $1700.  This constitutes as extreme future hardship, not only on myself, but also on my child and spouse.  My wife is unable to pay anything on this as the purchase of the house will be entirely on her credit.  Any legal help would be helpful.Currently there are no immediately pending garnishments nor unauthorized withdrawals from my bank account because I will only give Sallie Mae my check card number.  But my credit is poor as a result of the constant negative comments from my creditors.  This has inhibited me from being able to purchase a house and indirectly, ruining my marriage."
2008-12-23 02:06:31,"Somers Point, NJ",Marie,,"My Bankruptcy was discharged and as soon as I got the paperwork I faxed it over to Sallie Mae. This was December 5th. I called them about 10 times after that to see when it would be proccessed and was told something different each time. I wanted them to process so I could file for a finacial hardship forebearance. They finally procesed it on December 21st and I was told I had to make a payment on January 5th. So, I faxed over my finacial hardship forbearance application today, Decemeber 22nd, and low and behold it was denied the same day within a few hours.  I called to find out why and was told that I had to make the last 2 consecutive month payments and then I would be able to apply for it. However, I did make 2 consecutive payments before the bankruptcy, which were in August and September. I was not allowed to pay them in October and Novemeber due to the federal and state law and them not giving me access to my account or accepting any payments. They expect me to pay them January 5th. I asked to speak to a supervisor and when they would transfer my call I would magically get disconnected. This happened four times. I don't have the time to sit on hold for over 10 minutes at a time and then be hung up on after asking for a supervisor. They said I needed to do 2 consecutive month payments for October and Novemebr and when I notified them that by law I was protected from those months, they told me I had to make 2 future payment in January and Febuary in order to receive my forebearance. I am already under a lot of stress and am being treated by a physican for sleep problems to do finacial hardships I am still having. My fiance was let go from him job and I am picking up the costs he can not afford now and can barely pay our rent. I am already depressed and can not afford any more undue stress from Sallie Mae. I will not be able to pay them January 5th and I guess then I will start getting all the phone calls everyone else does. It is completely illegal to ask me to pay for the months I was protected by the bankruptcy law."
2008-12-22 22:48:56,"Gainesville, FL",Bill,,"I cosigned on my daughter-in-law's loan for her daughter, my granddaughter.  Our granddaughter dropped out of school a semester and has been trying to prove to Sallie Mae that she is indeed a student again.    In the meantime, we get harassing calls threatening that they will report us to a collection agency (I am in my 70's and am on a fixed income.) Not only that, but they do not send out bills monthly, but only when that month is delinquent and it is time to pay the second month.  (We have been paying until the drop-out mess is cleared up.)  The last bill was due on December 15th for both November and December, which was double the monthly payment.  This has happened more than once.  We just received another threatening letter (written Dec. 12) that we were delinquent on the payment due on Dec. 15th!  I checked my bank and the check for both Nov. &amp; Dec. was received and cashed on December 15th. There is a paragraph in the letter stating Any payment presented to Sallie Mae pursuant to a disputed sum or balance, and with respect to which you demand complete or partial satisfaction for a loan for which you cosigned, shall be sent to only the folliwing address....  There is another paragraph above the one I just quoted which is too long to include (it is under the heading of Customer Service) which says ...When you provide a check as payment, you authorize Sallie Mae either to use information from your check to make a one-time electronic fund transfer from your account.  Help!  This harassment is causing much stress for my wife and me, besides the fact that I am in very poor health, and between us and the kids for whom we co-signed.  What can be done?  This is turning out to be a nightmare for all concerned! Also, we have been thinking it is always the daughter-in-law's fault until my son told us that many more people are experiencing the same thing, and I saw the complaints on the website.   Also, it is very difficult to deal with these people on the phone.  Some are very rude, and one hung up on me."
2008-12-22 21:36:40,"Austin, TX",Chuck,,I'm getting flooded with phone calls from Sallie Mae.  I've never done business with them.  It is absolutely IMPOSSIBLE to contact a human being at this organization.  Try it!  I'm considering filing an harassment complaint against these people.Filling up my voicemail.  A half hour trying to cut through their phone menu to a human being.
2008-12-20 19:04:01,"Tucson, AZ",Pamela,,"I am co-signed on my son's Student Loans. He cannot pay and I have had to pay. They will not release info to me. They will not release an itemized statement to show what I have been paying and what the interest rate is. The only time I get a statement is when the payment is late - then they call multiple times during the day to all of my phones.  They even call references my son used from over 5 years ago!!  My son went to Art Institute of Phoenix - I feel their student loan officers were inept and purposely misled us - I was told that after payments were made for a full year then I could be removed from the loan. That was innaccurate.I do not know the TRUE balance and interest rate for my sons loans, so am unable and unwilling to refinance without the facts."
2008-12-20 18:04:30,"Blue Island, IL",Wardine,,"I cosigned a student loan for my grand daughter for over $5,000.00. but somehow the amount loan was for about $10,000 or more. When payment is sent, it is not reported correctly, and sometimes it is not reported at all. Sallie Mae calls me all time of day, sometimes before 8 oclock in the morining. They call everyday.I am a senior citizen, constant calling has raised my blood pressure, given me headaches, and the incorrect posting by sallie mae has ruin my credit."
2008-12-19 18:58:42,"Ruskin, GA",Mark,,my son has a loan with salliemae he got ot on his own no cosigner i have nothing to do with his loan sallie mae has been calling me for the past 4 months any where from5 to 10 calls a day i have gave them my son phone number the same he has had for 6 years he lives in alska i tell them every day i have nothing to do with his loan or with him he live in alsks i live in florida the people that call are very nasty and the last nasty cak was 12/17 at 8.15 pm th eman after getting an ear full from me told me he could call me any time he wanted as often as he wanted i suffer from bad depression and thi sbad economy i dont need any more problems especaily with someone i have nothing to do with i am at my witts end can i sue them i ask every time they call not to call me at work and not to call my cell the call from 8am monday morning and 8 am sunday morning i am going to the doctor for the depression and cant sleep from telephone ringing  all the time  the time  can any one please tell me what to do
2008-12-18 04:21:04,"Tacoma, WA",Rebecca,,"Due to financial hardships, I fell back on my loans from 2003 tremendously. I was having medical issues that forced me to drop out of college and quit work. I will admit that once I was able to go back to work, I was over 10 grand in debt, and just ignored it, and payed what I could on my bills little by little, sicne the Sallie Mae bill was not providing me with food or a roof over my head, it was the last bill I wanted to think about, and I did not pay it for some time. When my tax refund was garnished I started repaying my loans again. However, Sallie Mae never reported they recieved any money towards my account from my granished tax refund. I did start to pay the remaining balance on my loan. Last year, while paying on my loans, my taxes were garnished again for the remaining balance of the loan. Sallie Mae still continued to bill me for my loan. I called multiple people, sent letters, and did everything I could think of to prove the loan was paid off in full. I was even hung up on multiple times by Sallie Mae when trying to reslove this issue. When speaking to Sallie Mae, no one cared that there may have been a problem, and would try to increase the monthly payments I was to pay on my debt. Since no one seemed to care about my problem, I continued to pay the bill hoping it would just go away, hoping they would fix the mistake and send me a refund for the over payment. My hopes never came. It wasn't until this last September when my husband and I bought our first home that any hope was shed on my situation. Our financial adviser looked into my credit and asked about the strange reports from Sallie Mae, I explained to her my situation, and she said she'd look into it. A week later I recieved a letter from Nela stating that my debt, was in fact payed off. So I stopped paying on the bill. 2 months later Sallie Mae started sending me letter stating that my bills was late. I have spoken to 3 Sallie Mae representatives now (one of which hung up on me), and continue to send them a letter every week with all the documented proof that this loan is payed off. In return, Sallie Mae has put my supposed loan in Forbearance until March (since they were getting ready to send me to collections again), and sent me a copy of the original document when I first applied for the loan, as well as a spread sheet print out of what they have on my records. According to Nela, the Department of Treasury Financial Management Service, and the National Student Loan Data System (who Sallie Mae told me to call), I have NO outstanding debt on ANY student loans. Sallie Mae still seems to disagree, I keep sending them the proof, and they keep telling me that I still owe them money. What I believe happened is that when Sallie Mae stopped using SSNs as account numbers, and started issueing new account numbers that this is when the glitch in their system occured. In the letters I've sent them, I've even mentioned this politely, and no one seems to acknowledge it as a possibility. When I tell them tis over the phone, it is ignored like I never even said anything, or in most cases, this is when I get hung up on. I have been trying to get this issue resolved for 2 years now."
2008-12-17 20:46:18,"Charlotte, NC",Charlotte,,"Sallie Mae representatives and automated dialers have called me 112 times in the last 45 days.  Only 48 of those calls have contained an actual message, and 4 of those calls are from the last 3 hours.  I called and explained in detail that I wanted to know what would make them stop calling so often as I am stressed due to the volume of calls, harassed, and the answer that Adam, who claimed he is a collections supervisor, gave me was:  Because Sallie Mae is not a collection agency, they are not bound by the laws that state that they must leave an actual voice mail, that they can call as many times as they want/need in pursuit of loan payments. They will not look into the volume of calls, and are unapologetic in regard to the calls made where a representative chooses (at their own discretion, says Adam) not to leave a message.Stress, and lots of it, has resulted from this fiasco.  I requested an end to the calls, explained that I do not authorize them to call me in pursuit of this loan and was laughed at.  I feel badgered, harassed and have suffered emotionally at work and home about this long dramatic problem."
2008-12-17 04:43:58,"Newport Coast, CA",Daniel,,"I have a student loan that was approved for forebarance on Nov 3 2008.  Since the Early December I have been getting 5 calls per day asking when I am going to pay the outstanding balance.  First - They have asked now three times for me to resend the documents. Second - They have no right to harrass me with this many calls. Today I recived calls at 8:45am, 11:12am, 1:15pm, 3:17pm and 8:35pmThey are also calling my parent (mom just had knee replacement) and treating them with a poor credit report and with the calls I get the are inhibiting my ability to work a solid day."
2008-12-17 00:09:53,"Lancaster, MA",Therese,,"I find their web pages to be complicated and misleading. I also find their representatives to be rude and misleading.    I was unaware that I signed up for automatic withdrawal of my daughters tuition.  I have been paying it diligently every month manually. (2500).  Sally Mae incorrectly (in my opinion not theirs) withdrew twice in one month.  My bank agreed and reversed the payment. I then tried to pay the next month manually.   My bank had put a block on them which I was unaware of.  Once I got to the bottom of this problem I resubmitted the payment.  Sally Mae charged me $5.00 in late fees.  I tried to explain that it was an error that started with them.  However, they where rude and would see no part in it.  It is only $5.00 but I was appauled at the lack of understanding and the sneaky manner in which they do business.  I believe their practices are misleading, confusing and unfair to the consumer.  A small amount.  $35 in overdraft protection and $5 in late fees."
2008-12-12 18:20:34,"Rosedale, NY",Tasha,,"I took out a loan with Sallie Mae to further my education.  The representative I spoke to at the school said that Sallie Mae will create a payment plan according to how much money you make a year.  I started making my payments 6-months after I graduated which was under $200.00. I could afford that. Then the payments went up to about $285.00 a month. It was difficult for me to pay, but I paid it. Now Sallie Mae increased my payments again to over $400.00 dollars a month and I can't afford to pay that. I tried to do the economic hardship and to get my payments lowered, but Sallie Mae does not want to do anything for me.   I don't make enough money to pay $400.00 a month and the representatives are constantly calling my job every day harassing me. I sent them over 5 emails telling them to stop calling my job or I will get fired for getting too many phone calls. I also said that if I get fired from my job, I will not be making any money so they will not get any money from me.  I definitely want to pay my loan, but I can't afford what they are asking me. I am thinking about suing them for harassing me at my job. They are also trying to garnish my wages and I will not be able to pay my rent, buy food, travel to and from work, and pay my medical bills. My headaches have increased because of stress due to the constant harassment by this company."
2008-12-11 15:31:14,"Atlanta, GA",Alexis,,"As an undergraduate seeking financial aid, I obtained loans from Sallie Mae to help pay for college. Sallie Mae was the only outside lender for my institution. Due to the fact that they have strict requirements, I had to obtain co-signers from different family members. At times, throughout my college career, I had to obtain private loans through Sallie Mae.Upon graduation, I didnt have a job right away. As of two months ago, I finally found an $11.50 an hour job; I am barely making ends meet. My student loan payments are more than 20% of my income. I contacted Sallie Mae to have my loans placed in forbearance until my economic hardship changes. I was told that in order for Sallie Mae to process that forbearance, I would have to pay a $150 fee (which is higher than my bill).Not at one time during my undergraduate experience was I told in writing or verbally that there would be a processing fee for my loans. Nor was I told in the small print on the back of my statements that there would be a processing fee.I was told by a representative that if I didnt pay this fee, this would not only go against my credit but against my co-signers credit as well.I disagree with this fee, because I was not completely unaware of this fee nor can I afford this fee. I do not have a credit card. I do not have a bank account. I have no way to pay this fee. Additionally, it is unfair that this has to go against my credit as if I am not trying to pay the debt when I am; I just cannot afford to do so right now.Furthermore, Ive waited an extra two weeks to speak to someone that should be able to help such as an ombudsperson and customer advocacy representative only to get nowhere.This fee is not only ridiculous but it should also be fraud. If a person cannot afford to pay their bill, how can they be charged for forbearance when they are barely making ends meet? Nor was this fee indicated anywhere in the promissory note processes; meaning I never agreed to these terms and conditions to begin with. Defaulted Student Loans, bad credit"
2008-12-09 22:10:12,"Mansfield, OH",Robert,,"I had co-signed for my then wife for a educational Career training loan - which Sallie Mae has identified as a student loan - paying 14.5% interest on the loans  - I was making payments then my - then wife - asked for a divorce.  I was awarded all my debts and co-debts by the judge - which means - i get the Sallie Mae loan - I thought and so did she - this loan - which some of the representatives at Sallie Mae - said this is not a government backed loan - so Yes they said - You can file Bankruptcy on it  Now I found out it went to collections and the total just got another $10,000.00 added on to it. My ex-wife gets - $1,600.00 a month in child support and allimony - which leaves me between - $40.00 to $ 130.00 a week  - I can't apply for food stamps or any assistance because I make too much on the hour and I can get any kind of loan to pay off this Sallie Mae - that went into collections - because I had filed for bankruptcy.  So - I have no idea how to get under from this- I can't even afford to go to the doctor for any medical  needs because I'll get a bill for it - and I am unable to go see a dentist because fillings and crowns cost a lot of money - what can I do - I don't mind being obligated to pay bills - but I can't live on much - when $50.00 to $100.00 a week goes to rent - groceries - gas - insurance and a phone.  Is there anyone or anyway to get help from this - PLEASE !!!I have suffered loss of appetite - plus gotten two infections on my legs - one on one leg and one on the other leg"
2008-12-09 17:59:59,"Rochester, NY",Richard,,"my son is paying 255.30 forhis college loans.At the present time he is not able to pay that amount.We have tried to talk to them about lowering the payment so he can keep paying,but they won't do a thing.He doesn't want to stop paying and knows he has this debt.At the same time he just doesn't have the money.."
2008-12-09 16:35:58,"Savannah, GA",Josh,,When I was 18 years old I decided to go to college.  Just like many other high school grads I was unaware of the dangers of private loans.  I just wanted to better myself and go to college.  The Rep at my school got me loans through Salli Mae.  While one federal loan is managable the other private loan carries an interest rate higher than 18% with monthly payments over $800.  I could not afford those kind of payments right out of college so I put them in forebearance. Now my $40000 loan is over $78000.  Sallie Mae took advantage of me as well as several other students at my school.  They should not be allowed to offer these high interest loans to high school students who are trying to better themselves and society.  I now have double the size of my loans and I am unable to consolidate or refinance because of the damage that has been done to my credit.  My loan payments are larger than my mortage. I am being forced to sell my home and car.  I will be homeless and without transportation because I wanted to go to college.
2008-12-06 12:46:47,"Long Beach, CA",Nancy,,"I was used as a reference on a friend's student loan application many years ago. We have not remained in touch, but Sallie Mae refuses to believe me. They have repeatedly called me for several years now, and continue insisting that I tell them her current location and phone number, which I do not have. I have told them that since I was not a co-signer of the loan it is not my problem or responsibility to resolve, and to stop harassing me about it. I was appalled when recently the school she had attended called me on Sallie Mae's behalf in an attempt to persuade me to divulge my friends' contact information! I repeated to them that I have no knowlege of her whereabouts and that it was neither my business or my problem to resolve, and to not call me again. When did it become legal to harass someone other than the person who signed the loan??"
2008-12-04 14:10:28,"Northglenn, CO",Qadeer,,"I went to ITT for some eduction  I realized after a month or so of being in there Computer Network Classes that these people had no idea of what they were teaching. ITT gave us books that were old,Soft ware that didn't work, and Projects that didn't make any sense.  I quit ITT course because I got offended that i turned my home work in with great effort put in. Them  i saw that students that had one word answers were getting equal grades as me. ITT was passing Stupid students and not actually grading like a collage should. I was in the IT course of ITT but when i decided to build a computer from scratch to learn all the components they could not help or knew how.  Sallie Mae was more then egar to pay near 6 Plus thousand for there 2 month classes several days of which was snowed out and no insturctor showed up for class.   I paid one Sallie Mae off  and magically some how i had another that i was not aware of show up again on my credit report.   Sallie is a terrible terrible company They make you sign these documents and they get the money so easily.  Sallie Mae holds no eduction institution responsible for performing for your money or making an institution earn it.  I have paid the first not knowing of the second. if i knew i would not paid either."
2008-12-03 00:52:15,"Highlands Ranch, CO",Peggy,,"My son has several student loans. They take the money I am paying on one account and post it to another account, so I keep falling behind in payments. It makes no sense, and I question the legality of it. I have filed a complaint with the Atty Generals office in PA. Would you take my water bill payment, pay my electric bill and then turn my water off? What a corrupt organization.Most of the bills are in default, when I have been paying for them. I have their collection agents calling me from 5-6 different numbers. I DO NOT answer the phone. Odd no one has called since I talked to them this afternoon."
2008-12-02 19:50:22,"New Albany, OH",Veronica,,"I have several loans through Sallie Mae I am in the process of consolidating.  All of my federal loans are in deferrment but am still paying on my private loans.  I call the primary Sallie Mae # to set up payment, I authorize one amount, they deduct another ($106 more than authorized) Because of the holiday my account reflected as being 4 days past due.  It is 2:46 p.m. and I have received 6 calls from Sallie Mae.  I have had to explain to ALL of them that payment was made, give them a reference number, and then they just hang up.  I googled all the different phone numbers they have contacted me from and see many, many complaints regarding them.  I have just recently started repaying my loans and am terrified of how the next several years are going to pan out if - heaven forbid - I am 5 minutes late on a payment!The unauthorized amount caused my checking account to be over-drafted and I was charged $105 in over draft fees.  So essentially a $100 payment cost me $311.  Beyond that, the numerous, unnecessary calls when they have my payment need to stop."
2008-12-01 16:50:06,"South Daytona, FL",John,,"i am just wondering if sallie mae has the right to charge the amount of intrest it does on a monthly basis.i have a student loan that i defaulted on, (as a result of the LA riots of 1992). after a year of paying on time with the creditor they sold the loan back to sallie mae. the original loans equaled about $5200 now after paying on the loans for almost 8 years i have a ballance of near 10k. i do understand there should be some penalty, however i dont think it should be 10k more than the original loans. i just fell i have been taken advantage of because it goes on my credit report if i dont pay it. there must be a law against the proceedures they practice."
2008-11-27 23:16:51,"Lansing, MI",Tim,,"I finished my 4 year bachelors degree and had some troubles finding a job after school. I finally found a job just 2 months before my loans were to start being paid on. After speaking to my parents and Sallie Mae (who wanted $950/ month) they insisted that I set my loans to differed. After speaking to 4 different departments I finally was told if I want to push out my loans another 6 months that I would have to spend $100 right that moment otherwise I could not get the extra time I need.  After, much frustration of telling them I don't have the money I finally just gave them my credit card and charged it to my existing school fees. With that I have been working at my current full time job in Michigan for almost 2 years. Within that time I have differed my loans once more and paid another $100. Unfortunately, I am still just barely getting by keeping my bills and my existing fees from school paid off on my credit card.  I have asked for a raise once already and and really, really close to getting another job part time. I have signed a extended loan form with Sallie Mae, which allows the payments to be low, but I that means I will have to pay even more that the $130,000 quote by the end of my payments that they so generously sent me in the mail.  I have been looking up alternative ways to get this lower and not cost so much, and I found through the student.ed. gov site that you can consolidate your loans with your vendor. To my amazement I found this quoted text on their site.    Thank you for your interest in Sallie Mae, the nation's leading provider of saving- and paying-for-college programs. We have temporarily suspended offering our private consolidation loan program. No new private consolidation loan requests will be processed at this time.     Sallie Mae's Federal Consolidation Loan service is not available at this time.  Severe legislative cuts made by Congress made federal loan consolidation uneconomical. This, combined with the credit market deterioration, has caused us to suspend participation in the federal consolidation loan program.  If you are seeking to reduce the monthly payment on your Sallie Mae education loans, please call us to explore other options, such as our extended or graduated repayment plans. These options can provide significant monthly payment relief and often at a lower cost than federal consolidation.     I don;t know what to do. I'm 80,000 in debt at a time where I am just starting life for the first time. I work 70 hour weeks salary because I actually like my job, but unfortunately just am not going to make it if I have to start paying on my loans.  What do I do?If I don't start paying my loans I will be going into deferment and will have my paycheck garnished by the federal government.  Not only, will I have to move away from my job, or get another job, but I will be paying this loan off for the rest of my life and still will owe Sallie Mae when I die."
2008-11-25 23:17:29,"Paw Paw, MI",Jennifer,,"My husband attended an out-of-state university and when getting a loan on his own for the first time, they pushed Sallie Mae on him. Without thinking, he signed up. today, he has over $67K in loans from them and over teh past 3 years has incurred over $7k in interest!   They are currently in defferment because he's going back to school ... but that's only for another 2 years. When he was in repayment they told him to pay $800 a month - he was making minimum wage and working part-time with no health benefits! They wouldn't budge and when he tried to get his payment lowered he was told by the company to get a better job to make the payments.  He has tried so hard to keep in good standing but the same as everyone else has falled into default several times and it's done immense damage to his credit."
2008-11-25 22:11:42,"Excelsior Springs, MO",Steven,,I have been unemployed and am behind on loan payments on a school loan. (Just a couple of payments) So SallieMae starts calling about the loan. They called about 10 times a day and also the co-signer the same amount. I talked to them and made payment arrangements but the phone calls continued.  I then talked to the supervisor I complained about the phone calls and she said they wouldn't stop until I hade made a paymnet.  So I made a payment 3 days earlier than agreed on and the phone calls still continue.  Isn't there some kind of law about how many times they can call?  Isn't this turning into so form of harrasment?  We made an agreement.  I paid the payment as agreed.  Why do the phone calls continue?It is causing mental stress on all.  My co-signer was just diagnosed with a brain tumor and has ask the phone calls to stop but yet they continue.
2008-11-25 20:20:10,"The Colony, TX",Andrew,,"I had multiple loans administered through Sallie Mae. Some were directly with Sallie Mae and others were with the Federal Goverment. For 18 months payments were made for all loans, but Sallie Maw continued to apply all payments to their loans despite repeatedly being contacted and told to apply payments as due to the individual loans.The federal loans are now in default with an additional 25% tacked on to the principal. Wage garnishment is being threatened."
2008-11-25 10:50:56,"Mcdonough, GA",Pedro,,They call 10 times a day and even after I speak with someone and tell them my situation. They still call me repeatedly throughout the day even after I arranged a payment.   I thought they would stop calling if I paid the forbearance. They did not and also messed up my payment arrangement with them. They said they were going to take out the money out of my account on  the current coming Saturday. They did not take my money out until the next Friday.   Sallie Mae is a rude and disrespectful  company. They call my job harassing my co workers threatening to contact their managers if they don't give them information about my personal life. I should have never gotten this loan.
2008-11-22 21:41:37,"Pittsburgh, PA",Danielle,,"I first contacted Sallie Mae in September of 2008 regarding my student loans, how I could not afford to pay $342 a month. I was told that I can not apply for a loan deduction or consolidation because my loans were not in repayment. So I wanted until my loans were in repayment and contacted Sallie Mae again in October of 2008 about lowering my monthly payments on my loan; I explained that I could not afford the monthly payment; I wanted to postpone my loans for 5 years and was told I couldn't do that. I was also told I could not consolidate my loans. I have called and explained my situation several times. Finally I got an employee who I thought was helping me. After spending almost an hour on the phone with Sallie Mae I was under the impression that I only had to pay $168.70 a month, which being a single mom with rent and other responsibilities I can barely afford. I mailed my first payment, but my second payment I decided to make online. I logged onto manage my loans only to find out that I have to pay 2 different loans at once that totals $367.67 a month. Since the Sallie Mae employee failed to inform me of this I am behind on payments and maybe facing late fees; they want $733 by December 13th. I was under the impression that my loans will fallow one another; I was never informed that my loans will run concurrent. Now because someone at Sallie Mae apparently did not do their job and inform me that I will be paying 2 loans a month I am really in a bind. As far as I can tell my loans were never lowered. I talked to lady about payment options and she gave me two options and I picked one, I thought I was lowering my payments. Unfortunately after graduating I have only been able to find a job working 24 hours a week, making only $9.00 an hour. Not to mention I am a single mother that has to pay rent and bills. When it comes down to it I probably spend more on bills than I am actually making. I explained that I could not afford to pay more than $200 a month on my student loans. I was under the impression I would only have to pay $168 a month. That is what I was told. I was never told that I was paying 2 loans at once. I tried going to salliemae.com and clicking on the links to lower my payments, postpone my payments and so on, only to get the run around through the website and then come to a dead end. I was even told I dont qualify to have my loans in deferment. How do I not qualify? I am single mom working 24 hours a week. I now have to take the time to call Sallie Mae to straighten this out, which unfortunately will probably do nothing. They will just tell me I have to pay the money. I have been graduated for almost a year. I have yet to find a job. I now feel my degree is a waste of time and money. I wanted to go back to school to better my life. But it has only put me financial hardship and caused an extreme amount of stress. My life is harder now. The only job I have been able to get, they have kids in high school on the same pay rate. 2 years in school to better my life and I am struggling now more than I ever did. Now I am stress about the student loans. This is crazy. There has got be something that can be done about this. I need help now for this problem gets worst. I can't afford to have them take my tax return I am counting on that to pay off other debts that occurred all because I thought going back to school would better my life. I cant afford to have anything else on my credit. I have been trying to clean my credit score. I cant believe this, $30,000 and 2 years to work 24 hours a week making $9.00 an hour. Believe me I have been looking for a job non stop since I graduated. Now I get the pleasure of dealing with Sallie Mae to pay back loans for an education that has not even gotten me an interview. I have only made one payment and the problems already started. Dealing with Sallie Mae so far has been a joke and I am seriously considering filling a complaint with the Better Business Bureau. No wait I am going to file a complaint and everyone else should do they same. I really hope all of you who take the time to read this will also go the Better Business Bureau www.bbb.org and talk about your experience with Sallie Mae. Maybe it will help, maybe it won't, but it is worth a shot."
2008-11-22 13:33:19,"Snellville, GA",Penny,,"I have UNFORTUNATELY had this loan for a couple of years- with the interest rate, it will never be paid off-I moved, tried to get it from electronic payments to paper billing- it took several months! Meanwhile, without a paper statement, the person who was helping me financially wasn't going to pay a bill that he didn't see- I told them this on the phone and i email-So, we get that straightened out and then I know I am NOT going to be working, again I tried to get it switched from electronic to paper- 3 months later they send me a coupon book- same situation- I knew 2 months in advance emailed, called, nothing- needledd to say I have a delinquent bill - I ask them for a paper bill- still waiting- they call no less than 10 times a day, even when I speak with them!You go to get credit they don't even ask why it's shows late payments....the creditors already knew-people need education- most can't pay for it and I WISH I had NEVER gotten this loan-Since 2005, I have defaulted on a loan that they refused to send a paper bill on- twice this shows up, but with payments being made...."
2008-11-19 19:45:58,"Vancouver, WA",Krishta,,"In 2005 I took out several SallieMae loans for my education. After graduation, I placed the loans in deferment until I found a job in my field and was able to pay. One of the loans, much to my confusion did not defer, and instead went into default. I tried and tried to work with SallieMae to place it back into good standing, which they refused and ultimately sent it to an outside collection service. In March of 2008 I paid over $2700 as a settlement on this account (meanwhile ALL my other student loans have been paid on time and as agreed)which should have satisfied this loan. SallieMae then took the balance from the settlement and reapplied it to my existing loans, applying some of my payments I was making toward the amount that was already settled! I had no idea this had even happened until I received yet ANOTHER collection notice from a different collection agency stating the same loan I settled on was defaulted AGAIN! When I showed proof of my settlement letter to the collection agency, they stopped collection, but SallieMae treated the balance as a charge-off and reported it as such to all the credit bureaus! This has been a nightmare! I don't know what to do against this beast! They've proven to be unethical and highly unprofessional in my situation. Please help. This has been reported negatively to all the credit bureaus and has hurt my credit immensely. For over eight months now they have been reporting it as delinquent and defaulted, never showing the settlement, and now is as a charge-off."
2008-11-19 15:47:11,"Gautier, MS",Alicia,,"I am a single working mom.  I often attempt to make multiple payments to my Sallie Mae student loan.  Over the last two years I have recieved phone calls or reports to my credit that my account was delinquent.  Multiple payments are not being posted to my account correctly.  I have called and emailed requesting that a hard copy of my account history be mailed to me, however, I have yet to recieve anything in the mail from Sallie Mae. All I want to do is pay this loan off, however, because they post my payments incorrectly, I never will.  I have requested that a new coupon book be sent to me so that I could keep up with the history of my payments better, but then they don't send the coupon book and when I send in a payment with no coupon, it makes me even more suspicious of how my payments are being applied.  I see lots of other complaints identical to mine on this site, but I fail t see any answers.  Please advise.   I can't win.  Numberous phone calls regarding delenquency.  This is causes unwanted and unneeded stress in an already stressful economic situation.  My credit is all that I have and they are ruining it."
2008-11-19 05:56:31,"Buena Park, CA",Mary,,"In 1997 I applied for DeVry.  I was told I could apply for a Federal loan.  I attended DeVry for four semesters.  I suffered a nervous breakdown due to my mother's health and dropped out.  I was told I had borrowed $9,916.86.  The loan was through AFSA POB 7051 Utica, NY 13504-7051. I filed for bankruptcy in 2001.  I was contacted by a very arrogant male from Nevada.  We have you No bankruptcy can protect you  I contacted the individual.  I allowed this as I know a bankruptcy doesn't protect you with Federal loan.  I agreed to pay this.  In addition, I was told this was a Federal loan from a Devry counselor. I began making electronic payments of $200 to a USA Funds for a student loan.  My bank has all this information in 2002.  I made these payments for approximated two years.  I was then told I would no longer be electronically paying this and the original loaner would be taking over.  I never found out who the loaner was. I thought it was AFSA.  Anyway, I have been making payments of $80 to Sallie Mae for over five years.  I still owe $9,200.  In all these years I have paid a little over $700?  I have contacted them and told them I need to get to the bottom of this.  I read recently, they buy student loans and then double them.  All these money handlers.  Almost like loan sharks.  My concern is that this amount is not going down.  I figured that at $200 per month to USA loans should alone have covered money for interest.  For one year should equate to $2400.  That would bring the loan down to at least $8000.  Now paying $80 per month for even three years should bring the loan down to $7000.  They claim they are charging %5.3 interest but this can't be.  I still owe $9,213.  I feel as if I am going to be paying $80 per month, possibly even more and will never even make a dent in this.  I need some sort of legal help in this matter.  I have been taken for over $3000, this should have taken some off this loan.  I went for four semesters.   AFSA was on my bankruptcy papers.  USA loans found me through them."
